# Zirconia Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/oxide/zirconia-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Zirconia Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/oxide/zirconia-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,laserDamageThreshold,2.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.05,dimensionless,0.01,0.1,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,1000,m⁻¹,100,5000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,10,J/cm²,1,20,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2.5,MW/m,1,4,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.2,dimensionless,0.1,0.3,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,2988,K,2500,3200,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,0.1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,2988,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,454.8,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.133,fraction,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,2.14,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000105,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.85,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,8.58e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.1,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Medical Devices,,,,,Industry application
Application,Industries,Application 3,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 4,Automotive,,,,,Industry application
Application,Industries,Application 5,Energy Sector,,,,,Industry application
Application,Industries,Application 6,Manufacturing & Tooling,,,,,Industry application
Application,Industries,Application 7,Marine & Offshore,,,,,Industry application
Application,Industries,Application 8,Cultural Heritage,,,,,Industry application
Application,Industries,Application 9,Research & Laboratory,,,,,Industry application
Application,Industries,Application 10,Consumer Products,,,,,Industry application
