# Boron Nitride Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/technical/boron-nitride-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Boron Nitride Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/technical/boron-nitride-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,spot_size,200,μm,0.1,500,,Typical beam diameter for cleaning; 200 μm recommended for BN to provide fine control on detailed surfaces without excessive energy concentration. Fine detail: 100-200 μm; large area: 300-500 μm. Source: Equipment specs from Coherent and Trumpf laser systems for industrial cleaning.
Machine,Settings,pass_count,2,passes,1,10,,"Typical for complete removal in multi-pass to ensure uniform cleaning without single-pass overload; 2 passes recommended for BN contamination to minimize risk to substrate integrity. Single pass for light layers. Source: Industry case studies in laser cleaning of ceramics (e.g., SPIE proceedings)."
Machine,Settings,overlap_ratio,50,%,10,90,,"Standard for uniform coverage; 50% recommended for BN to achieve even cleaning while avoiding overexposure and heat zones. Range adjusts for contamination density. Source: Process optimization in Journal of Laser Applications and manufacturer guidelines (e.g., CleanLaser)."
Property,material_characteristics,compressiveStrength,414,MPa,,,scientific_literature,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,3.5,MPa√m,,,scientific_literature,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,1000000000000,Ω·m,,,scientific_literature,Material property: electricalResistivity
Property,material_characteristics,corrosionResistance,0.98,dimensionless (normalized resistance scale 0-1),,,scientific_literature,Material property: corrosionResistance
Property,material_characteristics,tensileStrength,38,MPa,,,scientific_literature,Material property: tensileStrength
Property,material_characteristics,porosity,0.5,%,,,scientific_literature,Material property: porosity
Property,material_characteristics,oxidationResistance,1173,K,,,scientific_literature,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,70,GPa,,,scientific_literature,Material property: youngsModulus
Property,material_characteristics,flexuralStrength,70,MPa,,,scientific_literature,Material property: flexuralStrength
Property,material_characteristics,density,2.27,g/cm³,,,scientific_literature,Material property: density
Property,material_characteristics,hardness,48,GPa,,,scientific_literature,Material property: hardness
Property,laser_material_interaction,thermalConductivity,29.3,W/m·K,,,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,thermalDiffusivity,0.0000155,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalDestruction,3273,K,,,scientific_literature,Material property: thermalDestruction
Property,laser_material_interaction,laserDamageThreshold,15.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,laserAbsorption,25000,m^{-1},,,scientific_literature,Material property: laserAbsorption
Property,laser_material_interaction,ablationThreshold,1.2,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalExpansion,0.000002,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,laserReflectivity,0.92,,,,scientific_literature,Material property: laserReflectivity
Property,laser_material_interaction,specificHeat,795,J/(kg·K),,,scientific_literature,Material property: specificHeat
