# Carbon Fiber Reinforced Polymer Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/composite/fiber-reinforced/carbon-fiber-reinforced-polymer-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Carbon Fiber Reinforced Polymer Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/composite/fiber-reinforced/carbon-fiber-reinforced-polymer-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for precision vs. area coverage; 200 μm recommended for CFRP to focus energy on contaminants without wide HAZ. Smaller for fine details, larger for broad surfaces. Source: Equipment specifications from Coherent and Trumpf laser cleaning systems for composites."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes recommended for complete CFRP cleaning with minimal damage risk. Multi-pass allows lower fluence per pass. Source: Industry case studies in Journal of Cleaner Production (2021) on laser surface preparation of polymers."
Machine,Settings,overlap_ratio,60,%,10,90,,Ensures uniform coverage without excessive overlap heating; 60% recommended for CFRP to achieve even cleaning while controlling thermal load. Typical 30-80% in optimization. Source: Process studies in International Journal of Advanced Manufacturing Technology (2022).
Property,material_characteristics,electricalResistivity,0.0015,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,1.2,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,density,1.55,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,673,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,150000000000,Pa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,250,MPa,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,1500,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,1480,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,690,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.98,dimensionless (normalized resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,laserDamageThreshold,2.3,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.3,dimensionless,0.1,0.5,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50000,m⁻¹,10000,100000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,3,J/cm²,1,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.7,dimensionless,0.5,0.9,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,700,K,500,900,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,100,Pa,1,1000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,673,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.35,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,2.7e-7,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,0.92,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,920,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,0.92,dimensionless (absorptivity),,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,5.7e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.3,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive,,,,,Industry application
Application,Industries,Application 3,Wind Energy,,,,,Industry application
Application,Industries,Application 4,Medical Devices,,,,,Industry application
Application,Industries,Application 5,Marine,,,,,Industry application
Application,Industries,Application 6,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 7,Sports Equipment,,,,,Industry application
Application,Industries,Application 8,Cultural Heritage,,,,,Industry application
Application,Industries,Application 9,Industrial Manufacturing,,,,,Industry application
Application,Industries,Application 10,Rail Transportation,,,,,Industry application
