# Kevlar-Reinforced Polymer Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/composite/fiber-reinforced/kevlar-reinforced-polymer-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Kevlar-Reinforced Polymer Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/composite/fiber-reinforced/kevlar-reinforced-polymer-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,scan_speed,1000,mm/s,10,5000,,"Effective speeds balance cleaning efficiency and heat input; slower for heavy contamination (500-1000 mm/s), faster for light (2000-3000 mm/s). Recommended 1000 mm/s for uniform removal on Kevlar without fiber disruption. Source: Industry standards from Laserax manuals; Opt. Lasers Eng. (2020) case studies on polymer ablation."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for cost-effective cleaning with minimal HAZ; picosecond (ps) or femtosecond reduces thermal effects but increases cost. 20 ns optimal for Kevlar to limit heat diffusion in low-conductivity matrix. Avoid >100 ns to prevent melting (~450°C decomposition). Source: Laser physics in Appl. Phys. A (2019) on aramid composites.
Machine,Settings,repetition_rate,30,kHz,1,200,,Lower rates reduce heat accumulation in heat-sensitive Kevlar; high rates (>50 kHz) speed cleaning but risk substrate damage. 30 kHz balances speed and safety for contamination removal. Trade-off: higher freq increases throughput but elevates surface temp. Source: Academic lit. in J. Clean. Prod. (2021) on pulsed laser parameters for polymers.
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence below damage threshold (~2-4 J/cm² for Kevlar epoxy composites at 1064 nm) for safe cleaning; 0.2-1 J/cm² for light contaminants, up to 3 J/cm² for heavy. Recommended 1 J/cm² to ablate surface without fiber/matrix harm. Source: Ablation studies in Compos. Part B (2017); damage thresholds from SPIE Proc. (2022)."
Machine,Settings,spot_size,200,μm,0.1,500,,"Smaller spots for precision on textured Kevlar surfaces, larger for broad areas; 100-300 μm for fine cleaning, 300-500 μm for large-scale prep. 200 μm recommended to match Kevlar weave (~100-200 μm fibers) and ensure even fluence. Source: Equipment specs from Coherent Inc.; process opt. in Lasers Manuf. Mater. Process. (2020)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for stubborn residues; 2 passes typical for Kevlar to achieve complete removal without cumulative heat damage. Multi-pass allows lower fluence per pass. Source: Industry practice in case studies from Adapt Laser Systems; J. Mater. Process. Technol. (2019)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage without gaps or over-ablation; 30-50% for fast scans, 60-80% for thorough cleaning on irregular Kevlar surfaces. 60% recommended for even contaminant removal while minimizing total energy input. Source: Process optimization in Opt. Laser Technol. (2021); standards from scanning system manuals like Scanlab."
Property,material_characteristics,electricalResistivity,1200000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,2.5,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,76,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,743,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,1.38,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,85,Shore D,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.95,dimensionless (resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,240,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,1050,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,1380,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,1.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.25,dimensionless,0.1,0.4,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,3.5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.75,dimensionless,0.6,0.9,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,773,K,723,823,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,5,Pa,0.1,50,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,673,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1180,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.12,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.3,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000028,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,520,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.65e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.3,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive Racing,,,,,Industry application
Application,Industries,Application 3,Marine and Naval,,,,,Industry application
Application,Industries,Application 4,Medical Equipment,,,,,Industry application
Application,Industries,Application 5,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 6,Cultural Heritage Conservation,,,,,Industry application
Application,Industries,Application 7,Wind Energy,,,,,Industry application
Application,Industries,Application 8,Sports Equipment Manufacturing,,,,,Industry application
Application,Industries,Application 9,Military and Defense,,,,,Industry application
Application,Industries,Application 10,Industrial Manufacturing,,,,,Industry application
