# Granite Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/stone/igneous/granite-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Granite Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/stone/igneous/granite-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,laser_material_interaction,reflectivity,0.9,dimensionless,0.8,0.95,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1500,K,1400,1600,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,1,Pa,0.1,10,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,773,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,790,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.35,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,2.79,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000008,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.42,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.00000132,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.2,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Architecture and Construction,,,,,Industry application
Application,Industries,Application 3,Monument Restoration,,,,,Industry application
Application,Industries,Application 4,Manufacturing,,,,,Industry application
Application,Industries,Application 5,Food Processing,,,,,Industry application
Application,Industries,Application 6,Marine Infrastructure,,,,,Industry application
Application,Industries,Application 7,Energy Sector,,,,,Industry application
Application,Industries,Application 8,Transportation Infrastructure,,,,,Industry application
Application,Industries,Application 9,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 10,Aerospace,,,,,Industry application
