# Silver Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/silver-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Silver Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/silver-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,thermalShockResistance,68.3,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,1.2,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,12300000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.04,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,0.45,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.985,dimensionless (reflectance ratio),,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1234.93,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,1.2,MPa·m^0.5,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,0.34,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1234.93,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,235,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.98,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,429,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000189,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.015,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.000174,m^2/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.1,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 3,Medical Devices,,,,,Industry application
Application,Industries,Application 4,Aerospace,,,,,Industry application
Application,Industries,Application 5,Jewelry Manufacturing,,,,,Industry application
Application,Industries,Application 6,Automotive Electronics,,,,,Industry application
Application,Industries,Application 7,Energy Sector,,,,,Industry application
Application,Industries,Application 8,Telecommunications,,,,,Industry application
Application,Industries,Application 9,Research Laboratories,,,,,Industry application
Application,Industries,Application 10,Food Processing Equipment,,,,,Industry application
