# Ruthenium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/ruthenium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Ruthenium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/ruthenium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for Ruthenium cleaning to ablate contaminants while minimizing heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications. 20 ns recommended for low thermal damage on high-reflectivity surfaces. Source: Laser physics studies (e.g., Applied Surface Science journal on ns vs. ps ablation thresholds for noble metals)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Standard for pulsed cleaning; higher rates (50-100 kHz) speed up process but risk heat buildup on Ruthenium's reflective surface (reflectivity ~60% at 1064 nm). 50 kHz balances speed and safety. Trade-off: high freq increases overlap heating. Source: Academic literature (e.g., Optics & Lasers in Engineering on repetition rate effects in metal cleaning)."
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence range for contaminant ablation without substrate damage; Ruthenium damage threshold ~4-5 J/cm² at 1064 nm due to high melting point. Recommended 1 J/cm² for safe cleaning of light contaminants. Source: Ablation threshold studies (e.g., Journal of Applied Physics on noble metal thresholds; conservative estimate for Ru similar to Pt/Rh)."
Machine,Settings,spot_size,200,μm,0.1,500,,Smaller spots (50-200 μm) for fine surface prep on Ruthenium components; larger (200-500 μm) for broad areas. 200 μm recommended for uniform energy distribution on small industrial parts. Source: Equipment specs from Coherent and Trumpf lasers for precision cleaning.
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination; multi-pass (2-5) for heavy layers to avoid damage. Recommended 2 passes for Ruthenium to ensure complete removal while respecting thermal properties. Source: Industry case studies (e.g., laser cleaning of catalytic surfaces in chemical engineering reports)."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage without gaps or over-ablation; 50% optimal for Ruthenium to prevent uneven heating on reflective surfaces. Typical range 30-80% based on scan patterns. Source: Process optimization studies (e.g., Journal of Laser Applications on scan overlap for metal surface treatment)."
Property,material_characteristics,electricalConductivity,14080000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,7.1e-8,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,1.8,MPa m^{0.5},,,ai_research,Material property: fractureToughness
Property,material_characteristics,surfaceRoughness,0.3,nm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,youngsModulus,447,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1073,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,12.45,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,210,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.98,dimensionless (resistance index 0-1),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,2200,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,950,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,410,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,absorptivity,0.38,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,4423,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,44900000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,meltingPoint,2607,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,38,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,2607,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.55,fraction,,,ai_research,Material property: reflectivity
Property,material_characteristics,thermalShockResistance,161,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,2.1,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,54200000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.42,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,0.45,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.65,dimensionless (ratio),,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,2523,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,450,°C,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,1.33,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,2607,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,238,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.68,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,117,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000064,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.11,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000395,m^2/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,0.92,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 2,Aerospace Components,,,,,Industry application
Application,Industries,Application 3,Medical Devices,,,,,Industry application
Application,Industries,Application 4,Chemical Processing,,,,,Industry application
Application,Industries,Application 5,Jewelry and Luxury Goods,,,,,Industry application
Application,Industries,Application 6,Research and Laboratory,,,,,Industry application
Application,Industries,Application 7,Energy Storage,,,,,Industry application
Application,Industries,Application 8,Marine Engineering,,,,,Industry application
Application,Industries,Application 9,Automotive Sensors,,,,,Industry application
Application,Industries,Application 10,Cultural Heritage,,,,,Industry application
