# Pine Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/softwood/pine-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Pine Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/softwood/pine-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,overlap_ratio,70,%,10,90,,"Higher overlap ensures uniform coverage on irregular pine surfaces, preventing streaks; 70% balances efficiency and overlap-induced heating. Source: Process optimization studies in Optics Express (e.g., 2017 paper on scan strategies for laser cleaning, recommending 60-80% for woods)."
Property,material_characteristics,fractureToughness,0.41,MPa·m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,10.3,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.68,dimensionless (normalized resistance index),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,450,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,1690,N,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.35,normalized durability index (0-1),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,38,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,59.3,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,100,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0.75,,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,42000,J/m²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.85,dimensionless,0.7,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,25000,m⁻¹,10000,50000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.15,dimensionless,0.05,0.3,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,523,K,473,623,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,5,Pa,0.1,50,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,596,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1300,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.38,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.13,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000034,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.93,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.82e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.45,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage Restoration,,,,,Industry application
Application,Industries,Application 2,Marine and Shipbuilding,,,,,Industry application
Application,Industries,Application 3,Furniture Manufacturing,,,,,Industry application
Application,Industries,Application 4,Construction and Timber Framing,,,,,Industry application
Application,Industries,Application 5,Musical Instrument Manufacturing,,,,,Industry application
Application,Industries,Application 6,Food Processing Facilities,,,,,Industry application
Application,Industries,Application 7,Agricultural Equipment,,,,,Industry application
Application,Industries,Application 8,Art and Sculpture Conservation,,,,,Industry application
Application,Industries,Application 9,Packaging and Pallet Manufacturing,,,,,Industry application
Application,Industries,Application 10,Architectural Millwork,,,,,Industry application
