# Boron Carbide Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/carbide/boron-carbide-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Boron Carbide Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/carbide/boron-carbide-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,repetition_rate,50,kHz,1,200,,Standard for pulsed cleaning to control energy delivery; 50 kHz recommended for B4C to achieve fast processing while limiting heat accumulation due to poor thermal diffusivity; higher rates (>80 kHz) speed up but risk subsurface heating. Source: Academic literature on pulse train effects (J. Appl. Phys. 2021).
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,"Fluence range for safe contaminant ablation; B4C damage threshold ~2-3 J/cm² at 1064 nm ns pulses; 1.5 J/cm² recommended for cleaning without substrate damage, considering high absorption. Source: Ablation threshold studies on B4C (Opt. Express 2017); conservative to account for variability in surface reflectivity."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for precision vs. area coverage; 200 μm recommended for B4C surface preparation to focus energy on contaminants while minimizing edge effects; smaller for fine details, larger for broad areas. Source: Equipment specs from Coherent Armonia series and industrial cleaning guidelines."
Machine,Settings,pass_count,2,passes,1,10,,"Typically 1-3 passes for complete removal of industrial contaminants; multi-pass (2 recommended) for B4C to ensure uniformity without overexposure, especially for layered oxides. Source: Industry case studies on ceramic cleaning (Laser Tech. J. 2022); single pass viable for light contamination."
Machine,Settings,overlap_ratio,70,%,10,90,,"Ensures uniform coverage without gaps or excessive overlap heating; 70% recommended for B4C to achieve even cleaning on irregular surfaces, balancing speed and efficacy. Source: Process optimization studies (Procedia Manuf. 2019); higher for heavy contamination to prevent streaks."
Property,material_characteristics,density,2.52,g/cm³,,,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,0.4,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,350,MPa,,,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,450,GPa,,,,Material property: youngsModulus
Property,material_characteristics,hardness,38,GPa,,,,Material property: hardness
Property,material_characteristics,flexuralStrength,400,MPa,,,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,30,μm/year,,,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.75,mm/year,,,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,350,MPa,,,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,28,MPa m^{1/2},,,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,10,Ω·m,,,,Material property: electricalResistivity
Property,laser_material_interaction,thermalDestruction,2723,K,,,,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.18,dimensionless,,,,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,5.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,ablationThreshold,2.8,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalDiffusivity,0.0000118,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalExpansion,0.0000056,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,specificHeat,1076,J/(kg·K),,,scientific_literature,Material property: specificHeat
Property,laser_material_interaction,thermalConductivity,30,W/m·K,,,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,laserReflectivity,0.32,dimensionless,,,scientific_literature,Material property: laserReflectivity
