# Titanium Alloy (Ti-6Al-4V) Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/alloy/titanium-alloy-ti-6al-4v-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Titanium Alloy (Ti-6Al-4V) Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/alloy/titanium-alloy-ti-6al-4v-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,pass_count,2,passes,1,10,,"Single pass often sufficient for light contamination, multi-pass for heavy layers; 2 passes recommended for complete removal on Ti-6Al-4V without over-ablation, allowing cooling between passes; source: Industry case studies in Proceedings of SPIE (2020) on laser cleaning of aerospace Ti alloys."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage without gaps or excessive overlap heating; 60% recommended for Ti-6Al-4V to achieve even cleaning on curved or irregular surfaces, higher (70-80%) for heavy contamination; source: Process optimization in International Journal of Advanced Manufacturing Technology (2018)."
Property,material_characteristics,density,4.43,g/cm³,,,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,0.8,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,900,MPa,,,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,113.8,GPa,,,,Material property: youngsModulus
Property,material_characteristics,hardness,3.5,GPa,,,,Material property: hardness
Property,material_characteristics,flexuralStrength,950,MPa,,,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,7,μm/year,,,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.85,mm/year,,,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,900,MPa,,,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,110,MPa m^{1/2},,,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,1.68e-7,Ω·m,,,,Material property: electricalResistivity
Property,material_characteristics,electricalConductivity,581000,S/m,,,scientific_literature,Material property: electricalConductivity
Property,material_characteristics,boilingPoint,3588,K,,,scientific_literature,Material property: boilingPoint
Property,material_characteristics,meltingPoint,1632,°C,,,scientific_literature,Material property: meltingPoint
Property,laser_material_interaction,thermalDiffusivity,0.289,×10^{-5} m²/s,0.06,174,calculated,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalDestruction,1933,K,,,,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.45,dimensionless,,,,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,ablationThreshold,1.05,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalExpansion,0.0000086,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,specificHeat,523,J/(kg·K),,,scientific_literature,Material property: specificHeat
Property,laser_material_interaction,thermalConductivity,6.7,W/m·K,,,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,laserReflectivity,0.65,dimensionless (fraction),,,scientific_literature,Material property: laserReflectivity
Property,laser_material_interaction,vaporPressure,3.8,Pa,,,scientific_literature,Material property: vaporPressure
Property,laser_material_interaction,thermalDestructionPoint,1660,°C,,,scientific_literature,Material property: thermalDestructionPoint
Property,laser_material_interaction,absorptionCoefficient,50000000,m^{-1},,,scientific_literature,Material property: absorptionCoefficient
Property,laser_material_interaction,thermalShockResistance,637,K,,,scientific_literature,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.4,fraction,,,scientific_literature,Material property: reflectivity
Property,laser_material_interaction,absorptivity,0.36,dimensionless,,,scientific_literature,Material property: absorptivity
