# Silicon Germanium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/semiconductor/elemental/silicon-germanium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Silicon Germanium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/semiconductor/elemental/silicon-germanium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,flexuralStrength,280,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,3.2,GPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,0.75,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.6,dimensionless,0.4,0.8,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2,J/cm²,0.5,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.4,dimensionless,0.2,0.6,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1400,K,1200,1600,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,1,Pa,0.01,10,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1273,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,680,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.35,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,10.2,W/(m·K),,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000036,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,25000,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.000025,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,0.85,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 3,Medical Devices,,,,,Industry application
Application,Industries,Application 4,Automotive,,,,,Industry application
Application,Industries,Application 5,Energy Sector,,,,,Industry application
Application,Industries,Application 6,Research Laboratories,,,,,Industry application
Application,Industries,Application 7,Telecommunications,,,,,Industry application
Application,Industries,Application 8,Defense Systems,,,,,Industry application
Application,Industries,Application 9,Marine Electronics,,,,,Industry application
Application,Industries,Application 10,Industrial Manufacturing,,,,,Industry application
