# Metal Matrix Composites MMCs Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/composite/fiber-reinforced/metal-matrix-composites-mmcs-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Metal Matrix Composites MMCs Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/composite/fiber-reinforced/metal-matrix-composites-mmcs-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for cleaning; smaller for fine surface prep on MMCs (100-200 μm), larger for broad areas (300-500 μm); 200 μm recommended to focus energy on contaminants while minimizing exposure to heterogeneous MMC structure (source: equipment specs from Coherent and Trumpf laser systems for composites)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-4) for heavy layers to avoid thermal damage in MMCs; 2 passes recommended for uniform removal and surface preparation without risking delamination (source: industry case studies in Laser Cleaning Handbook and practical applications on aerospace MMCs)."
Machine,Settings,overlap_ratio,60,%,10,90,,Ensures uniform coverage in scan patterns; 60% typical for MMCs to prevent gaps in cleaning while avoiding overexposure that could heat sensitive interfaces; range adjusted for contamination density (source: process optimization studies in International Journal of Advanced Manufacturing Technology).
Property,material_characteristics,electricalResistivity,4.8e-8,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,youngsModulus,105,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.015,mg/(cm²·h),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2740,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,120,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.72,dimensionless (relative corrosion resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,420,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,450,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,420,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,2.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.15,dimensionless,0.05,0.3,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,5000000,m⁻¹,100000,10000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,0.5,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.8,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.85,dimensionless,0.7,0.95,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1200,K,900,2000,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,10,Pa,0.1,1000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,933,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,850,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.82,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,170,W/(m·K),,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,15.2,×10^{-6}/K,,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.28,dimensionless (absorptivity),,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.000085,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.8,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive,,,,,Industry application
Application,Industries,Application 3,Electronics,,,,,Industry application
Application,Industries,Application 4,Medical Devices,,,,,Industry application
Application,Industries,Application 5,Marine Engineering,,,,,Industry application
Application,Industries,Application 6,Energy Sector,,,,,Industry application
Application,Industries,Application 7,Manufacturing Tooling,,,,,Industry application
Application,Industries,Application 8,Cultural Heritage,,,,,Industry application
Application,Industries,Application 9,Defense Systems,,,,,Industry application
Application,Industries,Application 10,Transportation Rail,,,,,Industry application
