# Cobalt Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/specialty/cobalt-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Cobalt Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/specialty/cobalt-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range for safe contaminant ablation; cobalt damage threshold ~2-4 J/cm² at 1064 nm due to reflectivity (~60%); 1.5 J/cm² recommended for cleaning without substrate harm. Conservative for cobalt's properties. Source: Ablation threshold studies in Journal of Applied Physics (similar to Ni/Co alloys).
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for precision vs area coverage; smaller for fine surface prep on cobalt, larger for broad cleaning; 200 μm recommended for effective fluence distribution. Source: Laser equipment specs from Coherent and Trumpf for industrial applications."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes typical for complete removal on cobalt without excessive heat buildup. Source: Industry case studies in laser cleaning of aerospace alloys (e.g., similar to Co-based superalloys)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage; 60% recommended for even cleaning on metallic surfaces like cobalt, avoiding gaps or overexposure. Range balances efficiency and homogeneity. Source: Process optimization in Surface & Coatings Technology journals."
Property,material_characteristics,electricalConductivity,16025641.025641026,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,6.24e-8,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,56,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,surfaceRoughness,0.32,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,density,8900,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,873,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,210,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,220,HV,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,241,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,241,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,310,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.02,mm/year,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,porosity,0,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,boilingPoint,3200,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptivity,0.35,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,absorptionCoefficient,44800000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,reflectivity,0.66,dimensionless,,,ai_research,Material property: reflectivity
Property,material_characteristics,vaporPressure,101325,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,meltingPoint,1768,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,thermalDestructionPoint,1768,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,thermalShockResistance,78.5,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,1.8,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,11200000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.35,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,0.45,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.66,dimensionless (reflectance),,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1768,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,4.2,MPa·m^0.5,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,1.33,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1768,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.68,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,12.5,10^{-6} K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,100,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,421,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,0.37,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000267,m^2/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.2,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Chemical Processing,,,,,Industry application
Application,Industries,Application 3,Medical Devices,,,,,Industry application
Application,Industries,Application 4,Oil & Gas,,,,,Industry application
Application,Industries,Application 5,Power Generation,,,,,Industry application
Application,Industries,Application 6,Superalloys,,,,,Industry application
Application,Industries,Application 7,Tooling and Dies,,,,,Industry application
Application,Industries,Application 8,Wear-Resistant Coatings,,,,,Industry application
