# Quartz Glass Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/glass/soda-lime/quartz-glass-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Quartz Glass Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/glass/soda-lime/quartz-glass-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime typical for cost-effective cleaning of quartz glass; 5-50 ns for ns lasers, ps (10-100 ps) for minimal HAZ but higher cost; 20 ns recommended to reduce thermal effects given quartz's low absorption at 1064 nm (source: Laser physics in Appl. Phys. A 2019 on pulse regimes for dielectrics)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Standard for pulsed cleaning; 20-50 kHz for controlled energy delivery, up to 100 kHz for faster processing but risk of heat accumulation on low-conductivity quartz; 50 kHz balances speed and safety (source: Academic lit. in J. Appl. Phys. 2021 on rep rate trade-offs for transparent substrates)."
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence for contaminant ablation without substrate damage; damage threshold for quartz ~10-15 J/cm² at 1064 nm ns pulses; 1.5 J/cm² recommended for safe cleaning of organics/metals on glass (source: Ablation studies in Opt. Express 2017 on fused silica thresholds).
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for precision vs. area coverage; 50-200 μm for fine detail on quartz surfaces, 200-500 μm for larger areas; 200 μm recommended for uniform cleaning without hotspots (source: Equipment specs from Coherent and Trumpf laser systems)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for heavy; 2 passes recommended for complete removal on quartz while staying below damage threshold (source: Industry case studies in Surf. Coat. Technol. 2022 on multi-pass laser cleaning of glass)."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage; 30-50% for speed, 50-80% for thorough cleaning; 50% recommended for quartz to avoid uneven heating given its thermal properties (source: Process optimization in Lasers Manuf. Mater. Process. 2019)."
Property,material_characteristics,electricalResistivity,10000000000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,0.75,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,73,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1473,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2.2,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,6,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,1,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,1100,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,70,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,48,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,20,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.02,dimensionless,0.01,0.05,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,10,m⁻¹,1,100,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,20,J/cm²,10,40,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2.5,MW/m,1,4,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.04,dimensionless,0.035,0.045,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,2000,K,1900,2100,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,0.1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1986,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,740,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.035,fraction,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,1.38,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,5.5e-7,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.2,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,8.6e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,20,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Semiconductor Manufacturing,,,,,Industry application
Application,Industries,Application 2,Aerospace & Defense,,,,,Industry application
Application,Industries,Application 3,Medical Device Manufacturing,,,,,Industry application
Application,Industries,Application 4,Solar Energy,,,,,Industry application
Application,Industries,Application 5,Cultural Heritage,,,,,Industry application
Application,Industries,Application 6,Laboratory & Analytical,,,,,Industry application
Application,Industries,Application 7,Optical Manufacturing,,,,,Industry application
Application,Industries,Application 8,Marine & Offshore,,,,,Industry application
Application,Industries,Application 9,Automotive Lighting,,,,,Industry application
Application,Industries,Application 10,High-Temperature Processing,,,,,Industry application
