# Silicon Nitride Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/oxide/silicon-nitride-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Silicon Nitride Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/oxide/silicon-nitride-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,density,3.2,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,15,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.95,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,3100,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,900,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,310,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0.3,%,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,12.5,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.1,dimensionless,0.05,0.3,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50000,m⁻¹,10000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,10,J/cm²,5,20,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2.5,MW/m,1.5,3.5,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.3,dimensionless,0.2,0.4,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1900,K,1500,2200,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,2173,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,700,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.11,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,30,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000032,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,1200,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.000012,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.8,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Medical Devices,,,,,Industry application
Application,Industries,Application 3,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 4,Automotive,,,,,Industry application
Application,Industries,Application 5,Energy Sector,,,,,Industry application
Application,Industries,Application 6,Cutting Tools Manufacturing,,,,,Industry application
Application,Industries,Application 7,Research and Development,,,,,Industry application
Application,Industries,Application 8,Marine Engineering,,,,,Industry application
Application,Industries,Application 9,Chemical Processing,,,,,Industry application
Application,Industries,Application 10,Optics and Photonics,,,,,Industry application
