# Magnesium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/specialty/magnesium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Magnesium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/specialty/magnesium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for pulsed fiber lasers in cleaning; higher rates speed up process but risk heat buildup on thermally conductive Mg. 50 kHz balances speed and safety. Trade-off: >80 kHz may cause melting. Source: Academic literature (Appl. Surf. Sci. 2019, Vol. 475, on rep rate optimization for light metals)."
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,"Fluence below Mg damage threshold (~5 J/cm² at 1064 nm) for safe cleaning; 0.5-2 J/cm² for light contaminants, up to 4 for heavy. Recommended 1.5 J/cm² avoids ablation of substrate. Source: Ablation threshold studies (J. Phys. D: Appl. Phys. 2017, Vol. 50, on IR laser interaction with Mg)."
Machine,Settings,spot_size,200,μm,0.1,500,,"Smaller spots (100-200 μm) for fine detail on Mg surfaces, larger (300-500 μm) for broad area prep. 200 μm recommended for uniform cleaning without excessive heat concentration. Source: Equipment specs from Coherent and Trumpf laser cleaning systems for metals."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for heavy layers on Mg to prevent overheating per pass. Recommended 2 passes for industrial removal. Source: Industry case studies (e.g., SPIE Proc. 2021, Vol. 11660, on multi-pass cleaning of alloys)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage without gaps or overexposure; 30-50% for large areas, 60-80% for detailed Mg cleaning. 60% recommended to balance efficiency and avoid thermal damage. Source: Process optimization studies (Opt. Laser Technol. 2022, Vol. 145, on scan overlap in laser cleaning)."
Property,material_characteristics,electricalConductivity,22470000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,4.45e-8,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,23,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,surfaceRoughness,1.6,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,youngsModulus,45,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.81,dimensionless,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,1738,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,38,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,-2.37,V,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,160,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,170,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,160,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,absorptivity,0.09,,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,1363,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,59000000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,meltingPoint,923,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,398,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,923.15,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.92,dimensionless,,,ai_research,Material property: reflectivity
Property,material_characteristics,thermalShockResistance,52,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,1.2,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,11200000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.12,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,0.15,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.74,dimensionless (ratio),,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,923,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,1.8,W/m,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,36.1,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,923,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1023,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.94,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,156,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000025,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.058,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000878,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.8,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive,,,,,Industry application
Application,Industries,Application 3,Medical Device Manufacturing,,,,,Industry application
Application,Industries,Application 4,Electronics,,,,,Industry application
Application,Industries,Application 5,Marine,,,,,Industry application
Application,Industries,Application 6,Cultural Heritage,,,,,Industry application
Application,Industries,Application 7,Energy Sector,,,,,Industry application
Application,Industries,Application 8,Manufacturing & Tooling,,,,,Industry application
Application,Industries,Application 9,Defense & Military,,,,,Industry application
Application,Industries,Application 10,Sports Equipment,,,,,Industry application
