# Tungsten Carbide Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/ceramic/carbide/tungsten-carbide-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Tungsten Carbide Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/ceramic/carbide/tungsten-carbide-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for cleaning; smaller (50-200 μm) for fine detail on WC tools, larger (200-500 μm) for broad surface prep. 200 μm recommended for uniform coverage on hard, reflective surfaces. Source: Equipment specifications from Adapt Laser Systems; process optimization in Surface and Coatings Technology (2022)."
Machine,Settings,pass_count,3,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for complete removal of heavy layers on WC; up to 10 for thick coatings. 3 passes recommended for industrial prep to ensure uniformity without excessive exposure. Source: Industry practice in case studies from Journal of Manufacturing Processes (2019); avoids over-processing WC's durable surface."
Machine,Settings,overlap_ratio,60,%,10,90,,Typical 30-80% for uniform scan coverage; 50-70% optimal for WC to prevent gaps in contaminant removal while minimizing heat buildup. 60% balances efficiency and even fluence distribution. Source: Process optimization studies in Optics and Laser Technology (2020); standard in scanning software like those from CleanLaser GmbH.
Property,material_characteristics,youngsModulus,650,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1073,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,15.63,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,19.6,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,520000,Ω·cm²,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,4200,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,414,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,345,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,fractureToughness,5.3,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,electricalResistivity,1.9e-7,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,laserDamageThreshold,3.8,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.35,dimensionless,0.2,0.5,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,5000000,m⁻¹,100000,10000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,12,J/cm²,5,20,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2.5,MW/m,1.5,4,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.65,dimensionless,0.5,0.8,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,3100,K,2800,3200,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,1,Pa,0.1,10,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,3143,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,210,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.68,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,84,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000047,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.37,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000192,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.5,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive,,,,,Industry application
Application,Industries,Application 3,Medical,,,,,Industry application
Application,Industries,Application 4,Oil and Gas,,,,,Industry application
Application,Industries,Application 5,Mining,,,,,Industry application
Application,Industries,Application 6,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 7,Marine,,,,,Industry application
Application,Industries,Application 8,Tool and Die Manufacturing,,,,,Industry application
Application,Industries,Application 9,Energy Generation,,,,,Industry application
Application,Industries,Application 10,Cultural Heritage,,,,,Industry application
