# Redwood Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/redwood-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Redwood Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/redwood-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,overlap_ratio,50,%,10,90,,"Typical for uniform coverage; 30-50% for speed, 50-80% for thoroughness. Recommended 50% to ensure even cleaning on redwood's textured surface without gaps or over-ablation. Source: Process optimization studies in Proc. SPIE (2022) on scan strategies for laser surface treatment."
Property,material_characteristics,fractureToughness,0.32,MPa m^{0.5},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,9.6,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.85,dimensionless (scale 0-1),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,450,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,1868,N,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.92,dimensionless (relative durability index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,33.1,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,54,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,51,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0.752,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,2.3,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.9,dimensionless,0.8,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.08,dimensionless,0.05,0.15,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,600,K,500,700,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,10,Pa,1,100,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,573,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1385,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.032,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.11,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000036,1/K,,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.88,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.25e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.05,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Marine,,,,,Industry application
Application,Industries,Application 3,Architectural Restoration,,,,,Industry application
Application,Industries,Application 4,Furniture Manufacturing,,,,,Industry application
Application,Industries,Application 5,Outdoor Structures,,,,,Industry application
Application,Industries,Application 6,Musical Instrument,,,,,Industry application
Application,Industries,Application 7,Wine Barrel,,,,,Industry application
Application,Industries,Application 8,Construction,,,,,Industry application
Application,Industries,Application 9,Art Conservation,,,,,Industry application
Application,Industries,Application 10,Garden and Landscape,,,,,Industry application
