# Plaster Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/masonry/general/plaster-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Plaster Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/masonry/general/plaster-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,laser_material_interaction,laserReflectivity,0.42,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.25,W/(m·K),,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000014,/K,,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,118000,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,2.1e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,0.92,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Healthcare Facilities,,,,,Industry application
Application,Industries,Application 3,Aerospace Manufacturing,,,,,Industry application
Application,Industries,Application 4,Automotive Prototyping,,,,,Industry application
Application,Industries,Application 5,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 6,Marine Architecture,,,,,Industry application
Application,Industries,Application 7,Energy Sector,,,,,Industry application
Application,Industries,Application 8,Food Processing,,,,,Industry application
Application,Industries,Application 9,Manufacturing Tooling,,,,,Industry application
Application,Industries,Application 10,Construction Restoration,,,,,Industry application
