# Beryllium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/specialty/beryllium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Beryllium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/specialty/beryllium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,density,1.848,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,873,K,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,287,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,167,HV,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,345,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,345,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,345,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.001,mm/year,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,boilingPoint,2742,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptivity,0.1,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,absorptionCoefficient,40200000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,reflectivity,0.65,,,,ai_research,Material property: reflectivity
Property,material_characteristics,vaporPressure,5.65,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,meltingPoint,1560,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,thermalDestructionPoint,1560,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,thermalShockResistance,60,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,2.5,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,0.42,dimensionless (fraction of incident radiation),,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.38,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,1.8,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.55,dimensionless,,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1287,°C,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,1.8,W/m,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,133,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1560,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.95,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,0.0000113,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,216,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,1825,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,0.4,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000642,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.85,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace and Defense,,,,,Industry application
Application,Industries,Application 2,Nuclear Energy,,,,,Industry application
Application,Industries,Application 3,Medical Device Manufacturing,,,,,Industry application
Application,Industries,Application 4,Electronics and Semiconductor,,,,,Industry application
Application,Industries,Application 5,Automotive Racing,,,,,Industry application
Application,Industries,Application 6,Research and Laboratory,,,,,Industry application
Application,Industries,Application 7,Telecommunications,,,,,Industry application
Application,Industries,Application 8,Optics and Laser Manufacturing,,,,,Industry application
Application,Industries,Application 9,Marine and Naval,,,,,Industry application
Application,Industries,Application 10,Cultural Heritage Preservation,,,,,Industry application
