# Porphyry Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/stone/sedimentary/porphyry-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Porphyry Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/stone/sedimentary/porphyry-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,laserDamageThreshold,0.85,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.75,dimensionless,0.6,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,5000000,m⁻¹,1000000,10000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,8.5,J/cm²,5,15,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2.5,MW/m,1,4,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.25,dimensionless,0.05,0.4,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1473,K,1273,1673,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.1,Pa,0.001,1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,846,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,840,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.23,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,2.3,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000075,/K,,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,1250,m^{-1},,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.00000115,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.15,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Architecture and Construction,,,,,Industry application
Application,Industries,Application 3,Manufacturing,,,,,Industry application
Application,Industries,Application 4,Marine and Coastal,,,,,Industry application
Application,Industries,Application 5,Energy Sector,,,,,Industry application
Application,Industries,Application 6,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 7,Aerospace,,,,,Industry application
Application,Industries,Application 8,Medical Equipment,,,,,Industry application
Application,Industries,Application 9,Automotive,,,,,Industry application
Application,Industries,Application 10,Food Processing,,,,,Industry application
