# Gallium Arsenide Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/semiconductor/elemental/gallium-arsenide-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Gallium Arsenide Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/semiconductor/elemental/gallium-arsenide-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,material_characteristics,density,5.317,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,oxidationResistance,0.008,nm/min,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,youngsModulus,85.4,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,hardness,7.5,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,compressiveStrength,1170,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,tensileStrength,41,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,140,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,corrosionResistance,0.85,dimensionless (normalized resistance scale 0-1),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,laserDamageThreshold,10.5,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.68,dimensionless,0.5,0.9,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,10000000,m⁻¹,1000000,100000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,4.5,J/cm²,1,10,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.8,2.5,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.32,dimensionless,0.3,0.35,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1511,K,1400,1600,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,5,Pa,0.1,50,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1511,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.3,1,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalExpansion,0.00000573,1/K,,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,thermalConductivity,55,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,specificHeat,322,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserAbsorption,0.68,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.000032,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,0.85,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Semiconductor Manufacturing,,,,,Industry application
Application,Industries,Application 2,Aerospace & Defense,,,,,Industry application
Application,Industries,Application 3,Medical Devices,,,,,Industry application
Application,Industries,Application 4,Telecommunications,,,,,Industry application
Application,Industries,Application 5,Research & Development,,,,,Industry application
Application,Industries,Application 6,Solar Energy,,,,,Industry application
Application,Industries,Application 7,Automotive Electronics,,,,,Industry application
Application,Industries,Application 8,Cultural Heritage Preservation,,,,,Industry application
Application,Industries,Application 9,Industrial Manufacturing,,,,,Industry application
Application,Industries,Application 10,Consumer Electronics,,,,,Industry application
