# Stucco Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/masonry/concrete/stucco-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Stucco Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/masonry/concrete/stucco-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,pulse_width,30,ns,0.1,1000,,"Nanosecond regime preferred for stucco to achieve ablation with minimal heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) for ultra-sensitive cases but less common industrially due to cost. 30 ns recommended for 1064 nm on plaster-like materials. Supported by laser physics research in Optics & Laser Technology (e.g., studies on pulsed laser ablation of cementitious materials)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for pulsed cleaning to ensure overlap without excessive heat buildup on low-conductivity stucco; higher rates speed up process but risk accumulation. 50 kHz recommended for optimal balance. From academic literature on 1064 nm cleaning of stone (e.g., Journal of Cultural Heritage papers on facade restoration)."
Machine,Settings,energy_density,1.2,J/cm²,0.1,20,,"Fluence range for safe removal of contaminants from stucco without substrate damage (threshold ~2-3 J/cm² for plaster); lower for light dirt, higher for heavy. 1.2 J/cm² recommended conservatively. Based on ablation threshold studies in Applied Surface Science (e.g., laser cleaning of concrete and stucco analogs)."
Machine,Settings,spot_size,300,μm,0.1,500,,"Beam diameter range for uniform coverage on rough stucco surfaces; smaller for detail work, larger for broad areas. 300 μm recommended for industrial contamination removal. From equipment specifications of systems like Laserax or CleanLASER for architectural applications."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light cleaning, multi-pass for heavy contamination on porous stucco; 2 passes recommended to ensure complete removal without overexposure. Drawn from industry case studies on building restoration (e.g., reports from the International Centre for the Study of the Preservation and Restoration of Cultural Property)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage on irregular stucco textures; 60% recommended for even cleaning without gaps or excessive overlap heat. Typical range from process optimization studies in laser surface treatment (e.g., Industrial Laser Solutions magazine articles on scan strategies for non-metals)."
Property,material_characteristics,youngsModulus,18.5,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.95,dimensionless (relative scale 0-1),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,1760,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,2.5,Mohs,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.92,dimensionless,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,10.3,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,4.2,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,0.7,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,fractureToughness,0.42,MPa m^{0.5},,,ai_research,Material property: fractureToughness
Property,material_characteristics,laserDamageThreshold,1.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.8,dimensionless,0.7,0.9,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,1,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.5,MW/m,0.5,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.2,dimensionless,0.1,0.3,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,800,K,600,1000,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,50,Pa,10,200,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,773,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,880,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.28,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.72,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000104,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.42,,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,4.5e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.8,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Aerospace,,,,,Industry application
Application,Industries,Application 3,Marine,,,,,Industry application
Application,Industries,Application 4,Construction Restoration,,,,,Industry application
Application,Industries,Application 5,Manufacturing,,,,,Industry application
Application,Industries,Application 6,Energy Sector,,,,,Industry application
Application,Industries,Application 7,Automotive,,,,,Industry application
Application,Industries,Application 8,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 9,Food Processing,,,,,Industry application
Application,Industries,Application 10,Historical Monument Preservation,,,,,Industry application
