# Lanthanum Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/rare-earth/lanthanide/lanthanum-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Lanthanum Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/rare-earth/lanthanide/lanthanum-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage; 50% recommended for Lanthanum to avoid gaps or over-ablation on irregular surfaces. Lower (30%) for speed, higher (80%) for thoroughness. Source: Process optimization studies in J. Clean. Prod. (2021) on scan strategies for metallic substrates."
Property,material_characteristics,youngsModulus,61.3,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1.11,,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,6.162,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,0.35,GPa,,,ai_research,Material property: hardness
Property,material_characteristics,absorptivity,0.12,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,3737,K,,,ai_research,Material property: boilingPoint
Property,laser_material_interaction,absorptivity,0.42,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,thermalDestruction,1194,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,195,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.42,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,13.4,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000121,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,ablationThreshold,1.25,J/cm²,,,ai_research,Material property: ablationThreshold
Property,laser_material_interaction,absorptionCoefficient,28000000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.3,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalDiffusivity,0.00001115,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Application,Industries,Application 1,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 2,Permanent Magnet Production,,,,,Industry application
Application,Industries,Application 3,Optical Component Cleaning,,,,,Industry application
Application,Industries,Application 4,Research Laboratory,,,,,Industry application
Application,Industries,Application 5,Precision Manufacturing,,,,,Industry application
Application,Industries,Application 6,Aerospace Components,,,,,Industry application
