# Praseodymium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/rare-earth/lanthanide/praseodymium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Praseodymium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/rare-earth/lanthanide/praseodymium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for cleaning to ablate contaminants while minimizing heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications. 20 ns recommended for Praseodymium to limit thermal diffusion due to low conductivity. From laser physics research on metal ablation thresholds (Applied Surface Science, 2015); ns pulses common for industrial cleaning."
Machine,Settings,repetition_rate,30,kHz,1,200,,"Typical for pulsed cleaning to balance speed and heat management; 30 kHz recommended to avoid accumulation on heat-sensitive Praseodymium. Higher rates (>50 kHz) increase speed but risk overheating. Trade-off noted in academic literature (Journal of Laser Applications, 2020); based on Nd:YAG systems for metallic surfaces."
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence range for contaminant removal below ablation threshold; Praseodymium damage threshold estimated ~4 J/cm² at 1064 nm due to high reflectivity. 1.0 J/cm² safe for cleaning. From ablation threshold studies on similar rare earth metals (Surface and Coatings Technology, 2019); conservative estimate as specific Praseodymium data scarce."
Machine,Settings,spot_size,100,μm,0.1,500,,"Beam diameter for precise cleaning; 100 μm recommended for uniform coverage on Praseodymium surfaces, suitable for fine detail or large areas. Smaller for intricate work, larger for broad preparation. Equipment specifications from Coherent Inc. laser systems; tailored for reflective metals to optimize energy delivery."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes recommended for complete removal on Praseodymium without risking damage. Industry practice from case studies on metal surface preparation (Laser Cleaning Handbook, 2021); multi-pass ensures thoroughness on soft substrates."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage; 50% recommended for even cleaning on Praseodymium, avoiding gaps or overexposure. Typical 30-80% range from process optimization studies (Procedia Manufacturing, 2017); higher overlap for heavy contaminants to compensate for reflectivity."
Property,material_characteristics,youngsModulus,37.3,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1.16,dimensionless,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,6.773,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,26,HV,,,ai_research,Material property: hardness
Property,material_characteristics,absorptivity,0.32,,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,3512,K,,,ai_research,Material property: boilingPoint
Property,laser_material_interaction,absorptivity,0.72,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,thermalDestruction,1204,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,195.2,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.72,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,17,W/(m·K),,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,11.3,10^{-6} K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,ablationThreshold,2.85,J/cm²,,,ai_research,Material property: ablationThreshold
Property,laser_material_interaction,absorptionCoefficient,63000000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,1.85,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalDiffusivity,0.00001308,m^2/s,,,scientific_literature,Material property: thermalDiffusivity
Application,Industries,Application 1,Electronics Manufacturing,,,,,Industry application
Application,Industries,Application 2,Aerospace,,,,,Industry application
Application,Industries,Application 3,Automotive,,,,,Industry application
Application,Industries,Application 4,Renewable Energy,,,,,Industry application
Application,Industries,Application 5,Industrial,,,,,Industry application
