# Willow Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/willow-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Willow Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/willow-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Machine,Settings,energy_density,2,J/cm²,0.1,20,,Fluence range for contaminant removal without ablating willow substrate; damage threshold ~5-10 J/cm² at 1064 nm due to high absorption. Recommended 2 J/cm² for safe cleaning. Conservative estimate for uncertainty in willow-specific data. Source: Ablation threshold studies in Optics Express (2021).
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for precise cleaning on wood grains; smaller for fine details (100-200 μm), larger for broad areas (300-500 μm). 200 μm recommended for uniform willow surface prep. Source: Equipment specs from Coherent and Trumpf laser systems."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes typical for complete removal on willow without overexposure. Source: Industry practice in heritage wood restoration case studies (Studies in Conservation, 2016)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage on irregular wood surfaces like willow; 30-50% for speed, 60-80% for thoroughness. 60% recommended to avoid gaps. Source: Process optimization in laser scanning studies (Procedia Manufacturing, 2019)."
Property,material_characteristics,youngsModulus,10.2,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.72,dimensionless (relative resistance index),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,420,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,430,lbf,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.2,dimensionless (durability class normalized 0-1),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,35,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,46.9,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,92.4,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,fractureToughness,0.32,MPa·m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,porosity,0.75,fraction,,,ai_research,Material property: porosity
Property,material_characteristics,laserDamageThreshold,1.42,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.9,dimensionless,0.8,0.95,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50000,m⁻¹,10000,100000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,2.5,J/cm²,1,5,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,1.2,MW/m,0.5,2,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.08,dimensionless,0.05,0.15,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,600,K,500,700,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,10,Pa,1,100,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,623,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1460,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.12,fraction,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.14,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.000045,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.92,dimensionless (absorptivity),,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.52e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.15,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Cultural Heritage,,,,,Industry application
Application,Industries,Application 2,Musical Instruments,,,,,Industry application
Application,Industries,Application 3,Furniture Restoration,,,,,Industry application
Application,Industries,Application 4,Sports Equipment,,,,,Industry application
Application,Industries,Application 5,Marine Applications,,,,,Industry application
Application,Industries,Application 6,Architectural Restoration,,,,,Industry application
Application,Industries,Application 7,Art Conservation,,,,,Industry application
Application,Industries,Application 8,Manufacturing,,,,,Industry application
Application,Industries,Application 9,Agricultural Equipment,,,,,Industry application
Application,Industries,Application 10,Craft and Artisanal,,,,,Industry application
