# Poplar Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/wood/hardwood/poplar-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Poplar Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/wood/hardwood/poplar-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Property,laser_material_interaction,vaporPressure,1000,Pa,100,5000,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,628,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,1380,J/(kg·K),,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.38,,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,0.13,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.00003125,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.92,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,1.34e-7,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,2.3,J/cm²,,,scientific_literature,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Automotive,,,,,Industry application
Application,Industries,Application 3,Cultural Heritage,,,,,Industry application
Application,Industries,Application 4,Furniture Manufacturing,,,,,Industry application
Application,Industries,Application 5,Musical Instruments,,,,,Industry application
Application,Industries,Application 6,Marine,,,,,Industry application
Application,Industries,Application 7,Construction,,,,,Industry application
Application,Industries,Application 8,Art Conservation,,,,,Industry application
Application,Industries,Application 9,Packaging Manufacturing,,,,,Industry application
Application,Industries,Application 10,Energy Sector,,,,,Industry application
